GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|YEAR|SCHENROLL|SCHENROLL_F|SCHEXPCS_PP|SCHEXPCS_PP_F|SCHEXPCSFSW_PP|SCHEXPCSFSW_PP_F|SCHEXPCSFEB_PP|SCHEXPCSFEB_PP_F|SCHEXPCSIT_PP|SCHEXPCSIT_PP_F|SCHEXPCSISW_PP|SCHEXPCSISW_PP_F|SCHEXPCSIEB_PP|SCHEXPCSIEB_PP_F|SCHEXPCSST_PP|SCHEXPCSST_PP_F|SCHEXPCSSPS_PP|SCHEXPCSSPS_PP_F|SCHEXPCSSIS_PP|SCHEXPCSSIS_PP_F|SCHEXPCSSGA_PP|SCHEXPCSSGA_PP_F|SCHEXPCSSSA_PP|SCHEXPCSSSA_PP_F
37|29|9700000US2908370|Fort Zumwalt R-II School District, Missouri||2013|18871||9555||5952||2186||5981||3983||1435||3277||751||252||75||593|
37|29|9700000US2908400|Centralia R-VI School District, Missouri||2013|1395||7494||4464||1327||4600||3077||926||2510||254||476||339||457|
37|29|9700000US2908430|Chadwick R-I School District, Missouri||2013|206||9888||5985||1801||4874||3214||966||4476||345||466||806||636|
37|29|9700000US2908460|Chaffee R-II School District, Missouri||2013|629||6439||3835||1056||3879||2612||719||2159||262||285||294||377|
37|29|9700000US2908490|Osage County R-I School District, Missouri||2013|193||13005||7528||2197||7710||4990||1466||4658||275||244||938||1047|
37|29|9700000US2908670|Charleston R-I School District, Missouri||2013|1064||8319||4867||1262||4472||3133||796||3288||260||581||884||556|
37|29|9700000US2908730|Chilhowee R-IV School District, Missouri||2013|164||11171||6902||1860||6835||4390||1189||3787||677||305||1165||622|
37|29|9700000US2908760|Chillicothe R-II School District, Missouri||2013|1913||8730||5378||1446||5729||3814||1060||2591||210||213||163||671|
37|29|9700000US2909120|Clarkton C-4 School District, Missouri||2013|344||9488||4953||1645||4401||2686||919||4439||218||619||613||619|
37|29|9700000US2909720|Clayton School District, Missouri||2013|2086||21342||14388||3770||12864||9449||2483||8004||1056||800||707||1094|
37|29|9700000US2909750|Clearwater R-I School District, Missouri||2013|1021||8701||5376||1836||5363||3624||1229||2795||482||180||399||443|
37|29|9700000US2909780|Clever R-V School District, Missouri||2013|1173||6795||4292||1032||3750||2723||666||2694||209||488||668||458|
37|29|9700000US2909810|Climax Springs R-IV School District, Missouri||2013|234||13568||8038||2359||6342||4504||1265||6449||568||667||1286||936|
37|29|9700000US2909860|Clinton School District, Missouri||2013|1753||8604||4876||1266||5045||3539||933||3134||358||277||412||662|
37|29|9700000US2909900|Cole Camp R-I School District, Missouri||2013|750||7428||4689||1241||4495||3165||821||2411||355||244||215||499|
37|29|9700000US2909930|Blair Oaks R-II School District, Missouri||2013|1122||7567||4326||1134||4935||3182||823||2217||194||142||750||0|
37|29|9700000US2910020|Community R-VI School District, Missouri||2013|276||11156||7127||1822||6257||4359||1134||4246||576||576||743||417|
37|29|9700000US2910080|Concordia R-II School District, Missouri||2013|508||8181||4789||1291||4990||3406||953||2707||228||305||620||398|
37|29|9700000US2910110|Laclede County R-I School District, Missouri||2013|833||7310||4663||1162||4726||3289||866||2126||200||180||389||408|
37|29|9700000US2910140|Cooter R-IV School District, Missouri||2013|220||10559||6286||1455||5505||3623||786||4473||455||423||914||859|
37|29|9700000US2910200|Couch R-I School District, Missouri||2013|163||12791||8178||2074||7712||5153||1337||4362||436||417||877||791|
37|29|9700000US2910260|Craig R-III School District, Missouri||2013|70||18971||11657||3357||10871||7357||2271||7200||1229||271||2014||1043|
37|29|9700000US2910290|Crane R-III School District, Missouri||2013|736||7188||4702||1197||4236||3027||758||2496||269||389||346||436|
37|29|9700000US2910320|Sherwood Cass R-VIII School District, Missouri||2013|888||7852||4898||1514||4609||3163||1002||2736||258||243||356||512|
37|29|9700000US2910350|Crocker R-II School District, Missouri||2013|546||8119||4857||1328||4701||3159||879||2954||480||282||465||383|
37|29|9700000US2910380|Crystal City 47 School District, Missouri||2013|612||9855||5649||1748||6054||4044||1276||3343||502||355||436||350|
37|29|9700000US2910410|Crawford County R-2 School District, Missouri||2013|1533||7351||4453||1358||4684||3050||886||2311||219||278||378||410|
37|29|9700000US2910440|Dadeville R-II School District, Missouri||2013|149||10497||5933||1691||6255||4007||1181||3725||228||443||1027||376|
37|29|9700000US2910500|De Soto 73 School District, Missouri||2013|3008||9064||5505||1756||5578||3824||1199||3055||314||396||415||445|
37|29|9700000US2910520|Lakeland R-III School District, Missouri||2013|421||8760||5352||1508||5128||3473||1000||3086||295||185||480||606|
37|29|9700000US2910590|Buchanan County R-IV School District, Missouri||2013|347||10862||6438||1646||5715||3934||1075||4516||337||164||1000||723|
37|29|9700000US2910620|Delta R-V School District, Missouri||2013|308||8867||5857||1149||5169||3847||721||3221||399||263||636||591|
37|29|9700000US2910770|Dexter R-XI School District, Missouri||2013|2113||7485||4487||1452||4865||3309||1012||2236||270||292||270||367|
37|29|9700000US2910800|Diamond R-IV School District, Missouri||2013|893||8180||5049||1218||5015||3597||873||2776||212||303||289||465|
37|29|9700000US2910830|Dixon R-I School District, Missouri||2013|1097||7280||4624||1391||4274||2933||857||2589||362||364||378||462|
37|29|9700000US2910920|Doniphan R-I School District, Missouri||2013|1526||7799||4588||1735||4848||3206||1193||2478||438||168||307||362|
37|29|9700000US2910950|Dora R-III School District, Missouri||2013|274||11657||6741||2066||6730||4296||1255||4274||347||405||635||810|
37|29|9700000US2911070|Drexel R-IV School District, Missouri||2013|346||8824||5165||1523||5012||3329||1012||3309||315||592||653||561|
37|29|9700000US2911100|East Carter County R-II School District, Missouri||2013|725||8348||4716||1215||4817||3226||869||3003||219||498||386||611|
37|29|9700000US2911220|East Prairie R-II School District, Missouri||2013|1144||6982||4525||920||4198||2910||617||2343||279||276||328||516|
37|29|9700000US2911250|East Buchanan County C-1 School District, Missouri||2013|774||8430||4678||1424||4727||3191||1006||3304||323||583||393||695|
37|29|9700000US2911280|Knox County R-I School District, Missouri||2013|502||10357||6016||1910||5566||3779||1181||4177||424||550||906||476|
37|29|9700000US2911310|El Dorado Springs R-II School District, Missouri||2013|1251||8239||4707||1376||5233||3461||990||2548||253||200||273||410|
37|29|9700000US2911340|Eldon R-I School District, Missouri||2013|1919||8050||5103||1443||4805||3287||945||2755||309||451||321||467|
37|29|9700000US2911400|Elsberry R-II School District, Missouri||2013|801||8856||5326||1414||5491||3512||991||2873||276||350||412||469|
37|29|9700000US2911450|Eminence R-I School District, Missouri||2013|258||10597||6027||1888||5748||3508||1093||4159||426||388||713||837|
37|29|9700000US2911550|Cole County R-V School District, Missouri||2013|670||7849||4603||1209||4527||3097||803||2797||193||406||379||482|
37|29|9700000US2911580|Everton R-III School District, Missouri||2013|171||9111||5275||1515||5281||3287||1018||3292||316||246||819||404|
37|29|9700000US2911650|Excelsior Springs 40 School District, Missouri||2013|2949||9263||5314||1557||5073||3459||1014||3845||454||781||202||440|
37|29|9700000US2911670|Exeter R-VI School District, Missouri||2013|345||8067||4904||1388||4722||3270||936||2803||272||426||432||562|
37|29|9700000US2911700|Fair Grove R-X School District, Missouri||2013|1128||7278||4496||1388||4289||2918||868||2553||238||291||298||531|
37|29|9700000US2911730|Fair Play R-II School District, Missouri||2013|400||16108||9273||2550||11675||7228||2023||3710||190||153||1180||623|
37|29|9700000US2911760|Fairfax R-III School District, Missouri||2013|149||11758||7604||1631||7557||5154||1054||3718||188||282||872||678|
37|29|9700000US2911910|Farmington R-VII School District, Missouri||2013|3937||7794||5255||1416||4846||3569||926||2501||377||371||202||213|
37|29|9700000US2911940|Mid-Buchanan County R-V School District, Missouri||2013|697||8871||5473||1584||5436||3758||1093||3009||280||373||428||577|
37|29|9700000US2911990|Fayette R-III School District, Missouri||2013|649||8908||5279||1234||5313||3877||892||3151||234||435||778||439|
37|29|9700000US2912010|Ferguson-Florissant R-II School District, Missouri||2013|11723||10545||7201||2218||6118||4466||1350||3928||544||506||241||699|
37|29|9700000US2912030|Festus R-VI School District, Missouri||2013|2970||7621||5004||1514||5213||3638||1122||2070||282||173||269||312|
37|29|9700000US2912180|Fordland R-III School District, Missouri||2013|605||8387||5230||1587||5298||3493||1048||2565||241||271||445||549|
37|29|9700000US2912240|Forsyth R-III School District, Missouri||2013|1147||8369||5307||1503||4950||3474||942||2869||229||388||417||621|
37|29|9700000US2912290|Fort Osage R-I School District, Missouri||2013|4950||10162||6686||1750||6186||4450||1204||3466||593||452||321||359|
37|29|9700000US2912300|Fox C-6 School District, Missouri||2013|11759||9490||6438||1860||6527||4636||1369||2608||272||166||310||613|
37|29|9700000US2912540|Fredericktown R-I School District, Missouri||2013|1940||8396||4711||1484||4994||3370||1043||2965||347||324||187||379|
37|29|9700000US2912550|Fulton 58 School District, Missouri||2013|2241||7681||4952||1440||4423||3189||955||2836||519||535||232||281|
37|29|9700000US2912600|Gainesville R-V School District, Missouri||2013|645||8383||5223||1606||5341||3569||1068||2515||479||147||358||358|
37|29|9700000US2912630|Galena R-II School District, Missouri||2013|550||9296||5453||1320||5333||3638||860||3336||302||398||624||438|
37|29|9700000US2912660|Gallatin R-V School District, Missouri||2013|657||7571||4642||1364||4732||3120||959||2438||216||149||528||554|
37|29|9700000US2912690|Grundy County R-V School District, Missouri||2013|172||13192||7547||1965||7331||4640||1192||5122||273||413||1140||1145|
37|29|9700000US2912780|Gideon 37 School District, Missouri||2013|296||9226||5632||1855||5277||3338||1034||3240||304||652||726||399|
37|29|9700000US2912870|Gilman City R-IV School District, Missouri||2013|143||10322||6636||1993||6196||4189||1343||3615||245||434||1042||594|
37|29|9700000US2912900|Glasgow School District, Missouri||2013|334||8093||4919||1389||5060||3281||931||2620||272||302||647||428|
37|29|9700000US2912930|Golden City R-III School District, Missouri||2013|232||9634||5914||1534||5698||3703||1004||3388||401||306||836||716|
37|29|9700000US2913080|Grain Valley R-V School District, Missouri||2013|3846||8146||5469||1411||5209||3760||975||2589||312||268||333||394|
37|29|9700000US2913140|Grandview C-4 School District, Missouri||2013|3918||11028||7322||2128||6503||4760||1379||4014||533||520||436||649|
37|29|9700000US2913170|Grandview R-II School District, Missouri||2013|728||9655||5588||1944||5084||3276||1143||4184||426||225||538||1132|
37|29|9700000US2913230|Green City R-I School District, Missouri||2013|298||9279||5644||1849||5440||3483||1148||3299||295||252||758||651|
37|29|9700000US2913290|Green Ridge R-VIII School District, Missouri||2013|421||7632||4606||1577||4425||2969||1002||2622||162||164||644||418|
37|29|9700000US2913320|Greenfield R-IV School District, Missouri||2013|465||8366||4931||1361||5103||3355||968||2716||299||217||249||570|
37|29|9700000US2913380|Greenville R-II School District, Missouri||2013|788||7614||4590||1393||4282||2942||911||2784||255||297||321||454|
37|29|9700000US2913500|Hale R-I School District, Missouri||2013|159||10088||6289||1742||6390||4365||1245||3164||327||245||843||547|
37|29|9700000US2913530|Halfway R-III School District, Missouri||2013|268||9612||5664||1504||4918||3213||795||4149||306||175||1019||828|
37|29|9700000US2913560|Hallsville R-IV School District, Missouri||2013|1424||7573||4505||1368||4686||3212||952||2535||361||344||355||358|
37|29|9700000US2913590|Hamilton R-II School District, Missouri||2013|647||9515||5577||1626||5866||3929||1161||3162||321||134||374||651|
37|29|9700000US2913620|Hancock Place School District, Missouri||2013|1320||11641||7118||2122||6784||4826||1394||4214||462||245||797||925|
37|29|9700000US2913650|Hannibal 60 School District, Missouri||2013|3677||8215||5349||1539||5249||3628||1093||2464||304||207||296||495|
37|29|9700000US2913680|Hardin-Central C-2 School District, Missouri||2013|263||8901||5548||1494||5365||3612||973||3049||133||487||700||559|
37|29|9700000US2913710|Harrisburg R-VIII School District, Missouri||2013|592||7508||4171||1351||4649||2889||939||2530||277||193||439||539|
37|29|9700000US2913760|Harrisonville R-IX School District, Missouri||2013|2662||8466||5153||1333||4816||3442||908||3278||400||367||266||627|
37|29|9700000US2913770|Hartville R-II School District, Missouri||2013|728||7831||4831||1541||4595||3139||982||2688||238||234||376||729|
37|29|9700000US2913800|Hayti R-II School District, Missouri||2013|841||9094||5119||1567||5566||3380||1032||2923||391||797||313||448|
37|29|9700000US2913830|Hazelwood School District, Missouri||2013|18325||10023||6267||2193||5765||3954||1367||3896||486||486||194||647|
37|29|9700000US2914250|Dunklin R-V School District, Missouri||2013|1509||9363||5349||1718||5478||3640||1113||3447||309||757||497||482|
37|29|9700000US2914280|Gasconade County R-I School District, Missouri||2013|961||9330||5832||1497||5791||4032||1050||3101||353||418||299||511|
37|29|9700000US2914310|Hermitage R-IV School District, Missouri||2013|278||10079||6838||1975||5885||3745||1072||3655||273||245||942||558|
37|29|9700000US2914320|Hickory County R-I School District, Missouri||2013|740||8268||5050||1395||4850||3112||873||2943||249||262||447||489|
37|29|9700000US2914340|Hickman Mills C-1 School District, Missouri||2013|6570||9967||6159||1902||5478||3899||1177||3962||540||542||332||461|
37|29|9700000US2914370|Higbee R-VIII School District, Missouri||2013|225||10347||6129||2071||5720||3671||1240||4018||431||427||1307||462|
37|29|9700000US2914400|Lafayette County C-1 School District, Missouri||2013|1013||8137||4678||1305||5059||3507||949||2618||266||141||323||513|
37|29|9700000US2914430|Hillsboro R-III School District, Missouri||2013|3520||8600||5305||1909||5064||3351||1209||3113||340||285||570||550|
37|29|9700000US2914460|Holcomb R-III School District, Missouri||2013|594||7354||4665||1380||4532||2981||911||2438||354||135||503||530|
37|29|9700000US2914490|Holden R-III School District, Missouri||2013|1357||8599||5246||1628||5188||3520||1026||3046||332||466||188||448|
37|29|9700000US2914550|Hollister R-V School District, Missouri||2013|1401||9705||6002||1700||5493||3841||1029||3733||331||281||788||633|
37|29|9700000US2914840|Houston R-I School District, Missouri||2013|973||9367||6018||1807||6064||4036||1222||2866||516||399||295||540|
37|29|9700000US2915270|Pettis County R-V School District, Missouri||2013|323||10062||5613||1814||5783||3854||1192||3650||350||303||675||613|
37|29|9700000US2915300|Humansville R-IV School District, Missouri||2013|352||9341||5440||1668||5207||3662||1131||3625||409||406||452||619|
37|29|9700000US2915330|Hume R-VIII School District, Missouri||2013|163||9613||6074||1706||5816||3804||1055||3252||350||209||914||491|
37|29|9700000US2915390|Hurley R-I School District, Missouri||2013|285||8200||4940||1295||4611||3032||835||3133||509||95||663||526|
37|29|9700000US2915420|Iberia R-V School District, Missouri||2013|751||7547||4893||1158||4632||3277||763||2507||229||349||515||378|
37|29|9700000US2915450|Scott City R-I School District, Missouri||2013|806||8500||5301||1463||5289||3752||988||2722||438||279||285||494|
37|29|9700000US2915480|Independence 30 School District, Missouri||2013|14755||9318||6237||1752||4995||3497||962||3786||513||838||133||592|
37|29|9700000US2915510|Iron County C-4 School District, Missouri||2013|433||9092||5164||1739||5423||3397||1097||3326||300||199||529||540|
37|29|9700000US2915600|Jackson R-II School District, Missouri||2013|4814||7193||4497||1510||4367||2940||1011||2486||357||246||268||297|
37|29|9700000US2915630|North Daviess R-III School District, Missouri||2013|86||14081||9163||2698||8221||5895||1698||5128||779||442||1605||733|
37|29|9700000US2915660|Jamestown C-1 School District, Missouri||2013|208||10548||6510||1788||5827||3971||1072||4120||356||563||894||808|
37|29|9700000US2916140|Jasper County R-V School District, Missouri||2013|463||9071||5719||1544||5313||3680||1017||3367||514||376||423||484|
37|29|9700000US2916190|Jefferson City Public Schools, Missouri||2013|9126||8791||5614||1622||5422||3983||1105||2828||317||501||431||488|
37|29|9700000US2916200|Jefferson C-123 School District, Missouri||2013|141||13539||8922||2121||8149||5546||1447||4851||348||716||1376||922|
37|29|9700000US2916290|Jennings School District, Missouri||2013|2558||10399||6505||1938||5185||3664||1075||4623||659||963||293||995|
37|29|9700000US2916350|Joplin School District, Missouri||2013|7662||8544||5515||1268||4880||3548||824||3265||360||463||118||359|
37|29|9700000US2916380|Clark County R-I School District, Missouri||2013|1003||8552||4998||1620||5460||3591||1133||2591||291||238||380||442|
37|29|9700000US2916400|Kansas City 33 School District, Missouri||2013|16832||11427||6608||1924||5140||3488||983||5757||705||863||316||599|
37|29|9700000US2916450|Kearney R-I School District, Missouri||2013|3587||8630||5106||1391||5469||3753||1000||2774||249||176||283||476|
37|29|9700000US2916500|Kennett 39 School District, Missouri||2013|2176||7521||4744||1346||4732||3351||962||2364||329||362||273||418|
37|29|9700000US2916530|Keytesville R-III School District, Missouri||2013|156||12365||7417||2192||7603||4769||1500||4160||436||532||692||314|
37|29|9700000US2916590|King City R-I School District, Missouri||2013|341||11463||6666||1833||7111||4499||1314||3815||466||625||595||616|
37|29|9700000US2916660|Kingsville R-I School District, Missouri||2013|271||8775||5417||1454||5207||3594||1022||3096||295||362||801||461|
37|29|9700000US2916740|Kirksville R-III School District, Missouri||2013|2644||8246||5214||1634||5338||3812||1184||2461||303||245||170||449|
37|29|9700000US2916770|Kirkwood R-VII School District, Missouri||2013|5310||11842||8193||2224||7385||5413||1461||4200||540||786||303||888|
37|29|9700000US2916830|Knob Noster R-VIII School District, Missouri||2013|1560||8870||5915||1856||5581||4075||1243||2885||479||399||447||460|
37|29|9700000US2916860|Oregon-Howell R-III School District, Missouri||2013|193||11689||7218||2212||6544||4435||1306||4435||446||347||751||637|
37|29|9700000US2916920|La Monte R-IV School District, Missouri||2013|411||7747||5058||1290||4723||3253||847||2645||350||195||443||647|
37|29|9700000US2916950|La Plata R-II School District, Missouri||2013|332||9768||5979||1798||5810||3855||1136||3539||241||575||557||705|
37|29|9700000US2917820|Ladue School District, Missouri||2013|3985||12174||7804||2239||7317||5176||1505||4565||483||355||556||864|
37|29|9700000US2917850|Lamar R-I School District, Missouri||2013|1353||8882||5246||1462||5852||3815||1078||2633||269||166||523||627|
37|29|9700000US2917880|Laquey R-V School District, Missouri||2013|698||8009||5287||1312||4795||3345||861||2705||308||166||380||405|
37|29|9700000US2917970|Lathrop R-II School District, Missouri||2013|972||8507||5160||1423||5502||3796||1028||2634||258||227||481||460|
37|29|9700000US2918220|Lawson R-XIV School District, Missouri||2013|1217||8389||4975||1412||5148||3627||1043||2759||367||223||277||456|
37|29|9700000US2918240|West St. Francis County R-IV School District, Missouri||2013|1022||8500||5407||1561||4839||3363||994||3133||512||700||337||295|
37|29|9700000US2918270|Lebanon R-III School District, Missouri||2013|4473||8056||5122||1568||5026||3469||1030||2537||277||179||254||543|
37|29|9700000US2918300|Lee's Summit R-VII School District, Missouri||2013|17783||9348||6312||1778||5932||4248||1158||3061||401||286||116||394|
37|29|9700000US2918360|Leeton R-X School District, Missouri||2013|348||9598||5934||1776||5586||3776||1112||3388||468||193||534||601|
37|29|9700000US2918420|Leopold R-III School District, Missouri||2013|183||7978||5486||874||5148||3699||596||2459||202||158||645||421|
37|29|9700000US2918450|Lesterville R-IV School District, Missouri||2013|239||18736||11326||3565||11527||7247||2280||6356||891||360||916||1498|
37|29|9700000US2918460|Lewis County C-1 School District, Missouri||2013|982||8578||5134||1643||5339||3510||1200||2780||255||371||340||487|
37|29|9700000US2918480|Lexington R-V School District, Missouri||2013|964||9795||5615||1662||5827||3878||1141||3583||565||239||422||864|
37|29|9700000US2918510|Liberal R-II School District, Missouri||2013|480||8365||4858||1304||4708||2960||790||3117||331||263||442||631|
37|29|9700000US2918540|Liberty 53 School District, Missouri||2013|11549||9536||6154||1709||5352||3837||1075||3796||510||550||128||494|
37|29|9700000US2918600|Licking R-VIII School District, Missouri||2013|845||7280||4533||1151||4528||3150||825||2354||262||168||490||327|
37|29|9700000US2918670|Lincoln R-II School District, Missouri||2013|525||7840||4918||1510||4905||3345||975||2396||255||227||406||408|
37|29|9700000US2918690|Lindbergh School District, Missouri||2013|5794||9490||6050||1846||5819||4132||1245||3304||339||364||296||491|
