GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|YEAR|SCHENROLL|SCHENROLL_F|SCHSDTOTEXP|SCHSDTOTEXP_F|SCHSDEXPCS|SCHSDEXPCS_F|SCHEXPCSFSW|SCHEXPCSFSW_F|SCHEXPCSFEB|SCHEXPCSFEB_F|SCHEXPCSIT|SCHEXPCSIT_F|SCHEXPCSISW|SCHEXPCSISW_F|SCHEXPCSIEB|SCHEXPCSIEB_F|SCHEXPCSST|SCHEXPCSST_F|SCHEXPCSSPS|SCHEXPCSSPS_F|SCHEXPCSSIS|SCHEXPCSSIS_F|SCHEXPCSSGA|SCHEXPCSSGA_F|SCHEXPCSSSA|SCHEXPCSSSA_F|SCHSDEXPCSSON|SCHSDEXPCSSON_F|SCHEXPCSOF|SCHEXPCSOF_F|SCHEXPCO|SCHEXPCO_F|SCHSDEXPOPG|SCHSDEXPOPG_F|SCHEXPOID|SCHEXPOID_F
37|34|9700000US3404920|Ewing Township School District, New Jersey||2013|3697||72150||65695||36528||18559||40821||24937||12529||22818||5548||2057||734||3676||10803||2056||2963||2072||1420|
37|34|9700000US3404980|Fair Lawn Borough School District, New Jersey||2013|4575||94955||90605||52821||23572||54631||34506||15126||32958||10993||1189||978||5260||14538||3016||1020||2567||763|
37|34|9700000US3405070|Fairview Borough School District, New Jersey||2013|1214||23686||15793||8572||3931||9823||5785||2535||5446||1400||90||776||699||2481||524||14||7841||38|
37|34|9700000US3405220|Florence Township School District, New Jersey||2013|1593||30208||27935||13895||8128||17380||9271||5538||9450||2626||450||547||1089||4738||1105||170||1300||803|
37|34|9700000US3405280|Folsom Borough School District, New Jersey||2013|419||7558||6017||3116||1478||3750||2123||957||2079||455||343||160||233||888||188||204||1244||93|
37|34|9700000US3405310|Fort Lee Borough School District, New Jersey||2013|3723||71156||63112||34941||17192||39501||24160||11600||21763||8000||1610||1423||3012||7718||1848||5361||2123||560|
37|34|9700000US3405490|Franklin Township School District, New Jersey||2013|7663||160793||150695||74741||36544||87535||46279||22624||58633||14589||6112||2521||7183||28228||4527||813||7587||1698|
37|34|9700000US3405760|Garfield City School District, New Jersey||2013|4628||105799||96595||52283||22702||59076||34772||14945||34139||10561||2501||1458||5259||14360||3380||5126||4078||0|
37|34|9700000US3405790|Garwood Borough School District, New Jersey||2013|389||8752||5471||3044||1488||3184||2006||966||2188||609||44||232||223||1080||99||11||3013||257|
37|34|9700000US3405880|Glassboro Borough School District, New Jersey||2013|2213||41461||38793||22231||11069||23140||13996||6868||14693||4012||751||759||2031||7140||960||627||1603||438|
37|34|9700000US3405940|Glen Ridge Borough School District, New Jersey||2013|1969||32175||31213||18250||7970||20009||12519||5458||10594||3029||720||806||2169||3870||610||280||495||187|
37|34|9700000US3405970|Glen Rock Borough School District, New Jersey||2013|2355||54636||45338||23840||10810||25605||15460||6950||17896||6221||1272||895||3401||6107||1837||5652||1634||2012|
37|34|9700000US3406000|Gloucester City School District, New Jersey||2013|2027||47019||44526||24326||13193||27901||16508||8496||15147||4648||2452||559||2067||5421||1478||473||1635||385|
37|34|9700000US3406090|Green Township School District, New Jersey||2013|485||11335||8381||4587||2084||5086||3279||1499||3071||728||248||259||239||1597||224||184||2645||125|
37|34|9700000US3406120|Green Brook Township School District, New Jersey||2013|927||23541||16121||8641||4368||9205||5452||2719||6598||1210||955||557||634||3242||318||392||6330||698|
37|34|9700000US3406180|Greenwich Township School District (Gloucester County), New Jersey||2013|510||12183||10372||5110||2769||5887||3302||1815||4193||1089||471||330||275||2028||292||3||1808||0|
37|34|9700000US3406210|Greenwich Township School District (Warren County), New Jersey||2013|855||15809||11164||5758||3048||7071||4076||2163||3730||935||331||340||490||1634||363||131||4074||440|
37|34|9700000US3406240|Guttenberg Town School District, New Jersey||2013|1004||17092||12305||6593||3496||7927||4438||2221||3952||1402||261||405||411||1473||426||350||4391||46|
37|34|9700000US3406270|Hackensack City School District, New Jersey||2013|5398||107525||99985||60445||26343||65172||41385||17096||32133||12637||2591||1004||5004||10897||2680||1905||5445||190|
37|34|9700000US3406300|Hackettstown Town School District, New Jersey||2013|1842||32072||30664||17495||7864||19133||11865||5189||11023||3766||962||730||1865||3700||508||1012||283||113|
37|34|9700000US3406330|Haddon Heights Borough School District, New Jersey||2013|1326||22470||21332||12834||5984||13956||8934||4112||6748||2227||366||490||1098||2567||628||364||407||367|
37|34|9700000US3406360|Haddon Township School District, New Jersey||2013|2094||34142||32958||18256||8974||19627||11651||5724||12056||3536||737||705||2173||4905||1275||124||737||323|
37|34|9700000US3406390|Haddonfield Borough School District, New Jersey||2013|2482||39162||37171||20966||9621||25113||15366||7061||11221||3715||547||522||2181||4256||837||932||318||741|
37|34|9700000US3406540|Hamilton Township School District, New Jersey||2013|12241||208955||194895||108121||57733||121221||72949||38001||68936||20254||4096||1851||10760||31975||4738||4305||8311||1444|
37|34|9700000US3406570|Hammonton Town School District, New Jersey||2013|3605||50107||47595||27204||13127||28993||18051||8426||16742||5187||1524||787||2329||6915||1860||587||703||1222|
